"Mat Kilau is , without a doubt , a horrible movie . Individuals who enjoy it have a low standard for film quality . That concludes the",qualiti
"Even watching Netflix is paid , but in Netflix there is not only Mat Kilau , there are many other movies . . if you don't want to watch , you can watch other movies , if it's a legitimate movie , we only pay to watch that story . . so the tweeter said watch I understand the meaning of Netflix free",stori
"Why did many people hit the Mat Kilau after it was shown on netflix? Was it the greatest movie on earth? Definitely no . But I did enjoy it despite the plot that was so meh . Maybe the experience at the movie theater and TV is different , but at the movie theater , it's in the right mood . ","plot, experi"
"He's like you are a fan of Thor movies . I'm a fan of Mat Kilau stories . When a lot of people curse on Twitter about Thor's story , do you get angry? ""Thor is the worst movie I've even seen . . "" like that . Like what they did to Mat Kilau . And not for a full explanation . I'm more interested in the story line",stori
"I'm angry . Because I think the story of Thor Thunder & Love is not the best , I will not curse on Twitter . But , when it's a Malay story . . it doesn't Mat Kilau . You will judge . . it's not fair , right? Judge is the worst movie . But don't even explain",stori
"It's enough if you want to make all logical movies . Even the name is fiction . If the soldier shoots at one time , the movie is only 15 minutes long . It became a short film . Fighting scene over so much? Part of it sounds , but imagine kicking without sound , it looks like action",sound
"The problem is correct . If it's a hollywood story , release the same scene as in the Mat Kilau . This tribe does not want to condemn . When it's a Malay movie , you quickly tweet all the things you don't like , and you're happy to say that Malays can't be touched , so you're weak because you want to insult Malays . ","stori, touch"
"Why are so many people suddenly arguing over Mat Kilau? I still think it was a fantastic movie , I don't care what other people say . When a movie manages to make you feel strongly emotional about something , for me it is a definite success , despite its probable","emot, feel"
"why are peoples in twitter are so pressed about Mat Kilau movie? the cinematic was great , the sound and so on , what do you guys want? chat about dialogue , what do you want to get into? just enjoy the movie , don't like to be silent . you guys tweeting shits here again bringing down the industry",sound
"Mat Kilau is great for debates even on the storyboard , there are people chatting who say what movie is there sb . Well , sadly , not all of them are in Msia , bro . Haha but a good director always has their own notes on his script . If it's like kabir , he makes a ready shot list for every scene in the script","shot, script"
"Repeat after me . . ""MAT KILAU IS NOT A HISTORY MOVIE . ",histori
"Who is interested in watching Mat Kilau movie , don't force people who are not interested to be interested . Those who are not interested in watching Mat Kilau , don't force interested people not to be interested . That's just a story for me . Designed and created for film . Some like it , some don't like it . ","stori, design"
"for me . . it's the best thing . . I didn't see it at the movie , I still feel it . . then twice I saw it on netflix . . for me , its ok . . where is the perfect movie . we as humans are not perfect , this is a movie . Historical movies are boring . over ja malaysian netizens",feel
"At first , I didn't see the Mat Kilau at GSC , it's strange why the language is not right , but when you think about the logic of the spa language , you still want to use it for movies , you want to use b . baku , it's illegal for people to understand , right? I want to read the subs , I want to feel the scenes again . . I just got it . . Last , if you want to make a whole movie , use that language",feel
"Now you won't believe how much American Political Agenda was shot in that movie but the story is pretty much shit through and through . The reason for its success is simple , Giant Transforming Robots Fight Each Other . Same goes with Matt","shot, stori"
Gosh!! I can't stand it . . . I feel nauseous and continue to breastfeed my child while watching a movie,feel
"most malaysians rn: you're sick of criticizing Mat Kilau movies! * okay , have fun watching shit movie quality in the next 10 years . while other countries already have a 'recipe' for certain types of movies . It's not , the story of history is like watching a special movement","stori, histori, qualiti"
Great actor with great skills . Just often time with bad scripts and bad directors . Like I said . Bad movies = Mat Kilau is one of them . Bad performance = None in my,"actor, script"
"We don't condemn Mat Kilau films for nothing , but for the people in the industry to improve their products because we want to make high quality films which our neighbors Thailand and Indonesia have been doing for the past 15-20 years . Please learn , won't you?","product, product, qualiti"
It's a good feeling to watch a Mat Kilau movie with another netflix . That's why a lot of people say it's not the best when watching netflix Mat Kilau movies,feel
It's noisier than this Mat Kilau movie . It sounds the same over and over again . . not appetizing to the,sound
Mat kilau is a decent movie but the sound effect wow,"effect, sound"
"The best thing is what's bad , even if it's bad , at least this Mat Kilau can come to teaching , then it's easy for students to understand history instead of reading and memorizing from textbooks . Those who feel bad go make movies","feel, histori"
"Every line in the script is like a religious/political talk . His action scene is ok . At this stage , the Msia audience says it's the best? A lot of people say don't compare with Hollywood , Bollywood etc etc but shouldn't we compare with the best so that we can improve? Mat Kilau",script
"I don't know . Mat Kilau stays 9/10 . One of the best movies that has been brilliant for me . With the actors & sentences that were thrown all A+ & hit my soul . Other people want to curse , curse . But Don't ""Insult""",actor
"My mom reacted to the Mat Kilau movie: The story is okay , I enjoyed watching it . But the opponent's part , the camera is terrible . For me , I am like my mom . It's also fun to watch",stori
I want to curse the movie Mat Kilau . Don't curse Beto Kusyairy . I fought until the end,beto
I don't want to defend and condemn more fictional movies whose characters are just coincidences with history . Fictional . Rekaan . We should not even care if Mat Kilau is wearing a superman shirt riding a dinosaur against the British while singing a song,histori
It's also funny the fanatics who can't see people commenting on the Mat Kilau movie like this movie determines Malay sovereignty . Technical critics and pushy scripts . Each POV . Do you want a story that lifts silat and the script is okay but the budget is way lower but a good movie? My take is,"stori, script"
"okay , just finished looking at the Mat Kilau . the movie was good 7/10 . if I'm syamsul yusof's sister , it's best to be able to comment on where to touch up for the audience to get what they want when watching a movie",touch
Wehh what people hype is so dull ehh i just watched it and I don't understand what makes people hype it that much . It's a great movie tho but gosh the acting is,act
"Match the emotional hang name lol . That day , Zhaf cursed the yellow girl , you said it was her right as a ticket-paying audience to comment on the movie , what's the point of criticizing it , she insulted me even more . I'm criticizing and getting criticized by Mat Kilau fans . Hypocrite",emot
"It's fun to curse the movie Mat Kilau . I'm quite happy that someone is willing to make a movie about a historical figure , not an influencer , a drug kingpin who speaks Malay plates , a rich family who wants to pay for it , a slapstick comedy that has no direction",direct
"As a movie lover , I hope the government does not sponsor historical movies and give exclusive contracts to Syamsul Yusuf . He's good but not good enough . Movie Mat Kilau was a disappointment . The good things about that movie are the actors , props , n choreography (excluding camera","actor, prop"
"To me the movie Mat Kilau is okay . Nothing to hate on . Lines are a bit cheesy tho . Color grading was off in some shots . Cameraworks is a little bad , not much . Tears were",shot
"why are people suddenly condemning this Mat Kilau movie? i watched it on cinema n i enjoyed it . it feels like it straight coming out of history textbook + the ending is ""tergantung"" i heard from somewhere that the actual Mat Kilau ran away after they won the fight? idk maybe tht was the","feel, histori"
Decided to give Mat Kilau a chance . Waste of 30 minutes of my time that I can't get back . Wooden acting with poor cinematography . Even the action sequences from the 80's movies are better . Just lazy writing with poor,"cinematographi, act"
"Personally , I don't like watching movies and TV shows . But I like the sentiment of the Mat Kilau story that brings the spirit of Malay identity and other noble values . I like to see a lot of happy families together , use the ramp to see , young people have the passion to know history , interest","stori, histori"
"mat kilau's story (not the movie) is inspirational and should've been done right in the movie , bcs i am not feeling the malay propaganda in this","stori, feel"
"because I already know the story line & the sound at my house is not as good as in the movie . I will never watch a movie that I didn't understand the first time . I watched it again just once . I think it's best because I already know the storyline & I like it because I understand it , but it's upside down , people don't","stori, sound"
Why are the gangs of gangs who are angry about Mat Kilau being criticized? Are you the one who benefits from this movie or do you feel that the dignity of your nation and country is being challenged? Criticism This can be used as a step to further improve the level of our film industry . We already know there is potential,feel
"This Mat Kilau story can be a type of investigative film . Detective movie . Find out who is the defector of Malay officials . At the end , Mat Kilau seems to have sacrificed himself for Pahang's victory , but the final scene shows him living in the forest . The black shirt with the raspy voice is there , all that's left is the mask . . . ",stori
"Casting for omputeh roles is inexplicably bad . WTF . Sikh soldiers are portrayed as one-dimensional sadists . Mat Kilau is political propaganda wrapped in a morality play — given the movie's cultural impact , a longer essay on this might be","cast, cultur"
"Hahaha every month he subscribes not just to watch one story , not Mat Kilau but the movie on Netflix . I don't even have netflix free . But when you think about it , people want to wait for Netflix because they want to chill and save money",stori
"I've seen Mat Kilau near Netflix . How can they collect hundreds of millions of ringgit when the quality of the soap opera story is better than this movie . Oh yes forget , who saw all the Palawans climbing the Malay Nazi Supremacy . Bani's life","stori, qualiti"
Watched Mat Kilau on Netflix . For me the main weakness of the movie is that it did not do a good job in telling the history of Mat Kilau . It feels like a generic silat movie set during the British occupation . Who is Mat Kilau? How did he become a,"feel, histori, set"
Too much cinematography and character development critics for Mat Kilau movie . But for me just enjoy the movie . Just chill,cinematographi
"Have your own opinion . . about this Mat Kilau . . at least there is anger towards the colonialists . . that's good enough . . sometimes these tribes are one thing more than foreign movies . . littered with stories about movies . . for me , Malaysians rarely do factual stories . . want to ask to read history , kaji . jauh . . read a novel","stori, histori"
"Why do many people say Mat Kilau's story is bad/give a bad rating? That's why before this , why can the movie explode?",stori
"Well for me . . from the point of view of the movement of the camera in Mat Kilau , it is less like a Hollywood action movie . . . but I appreciate the script in that movie more . . how are the characteristics of the Malays that cause the invasion of colonists , consumed by incitement and influence",script
"Can't compare with anything . The movie itself is cringe , more action but shakes here and there , the sound doesn't match the action shown . If the Mat Kilau is good for you , I guess that's your standard of 'a good movie'",sound
I've seen Mat Kilau on netflix already . Syamsul Yusuf's typical action movie . I'm so bored that I don't feel like commenting . ,feel
"I see the best . Your mind is narrow to make a comparison with Hollywood , it's really different , people with a budget of ten million . Matt kilau is a movie about history , where can you turn it away like an action or sci-fi movie , you expect",histori
"Also , the one who made Cite Mat Kilau is Syamsul Yusof , one of the best movie authors in Malaysia . If the movie he made is a lot of complaints , let alone another author who produced the story . Anyway , it's ok , at least there is a story that shows about history","stori, histori"
"Well said mate! I'm not a fan of history , but because the movie Mat Kilau has an exhaustive chapter on the history of Mat Kilau , I'm looking for reading sources . He has that effect , I can feel it baby . That's for me , to get distracted by other movies","effect, feel, histori"
"Sept 18 , 2022 - I haven't seen Mat Kilau yet , no movies & no Netflix . Anyone who has seen it , understands that it is a movie , not the History Channel . So there is a little adjustment , so chill . . just enjoy it",histori
"Haven't watched Mat Kilau . Had a chance to see the Air Force . It's not the kind of diligent to watch movies actually , but people invite us onz . Usually had time to sleep in there But watching AirForce that day , I didn't even feel sleepy . Luck",feel
"Its an adaptation based on what actually happened , of course some modifications were made . The two scenes practically made the whole movie bro . Mat kilau is a real figure and how he was depicted fits his description in history , whether you like it or not",histori
"It's as if he opened a Mat Kilau movie just to contrast with the one he saw on the stage before , he just wants to say the Mat Kilau Mat Kilau story is bad , low iq , shaky camera , only for Malay , only 10 minutes",stori
Remember we have moved on from Mat Kilau when the movie release near the cinema . Now we're all back to square one,move
"That day someone asked for an opinion on which Mat Kilau with Air Force is the best . I said it , air force . . He should have started a long description that is Mat Kilau and Mat Kilau , it's the best blah blah blah Duh , I just like watching movies . . It's rare to judge from the cinematography , background music , camera , etc . ","cinematographi, music"
"It's not like that . Don't judge people like that . For me , I feel crazy and strange when I read the replies in this thread that are all about Mat Kilau . . Just enjoy it , just watch the movie",feel
"no body love british or hating mat kilau himself , we know ckp psl quality movie n tk fhm why ppl bashing like become apostate if ckp this movie is normal , over betul dh become level if rajnikanth's character dies on stage kna",qualiti
"Movie reviewer Malay in 2023 be like: ""For me , Mat Kilau is not the best , the dialogue feels unnatural and there are many scenes where the camera shakes very badly . So my rating",feel
"I just want to appreciate Mat Kilau just as it is . A movie with great fighting scenes . You can see the effort from importing outside actors . The historically part is the last thing I want to comment on . As compem cincai . As a script writer , I don't want to highlight it I have a lot of speeches","actor, script"
"Maybe for bro this movie is a popcorn movie . But maybe there are a few who take it as knowledge . Because there are people who start to discover the original story of psl heroes mat kilau and other heroes . Ok what . . ""I mean a few , you know . Not",stori
"I don't know why you want to defend the Mat Kilau movie so much , the quality is not equal , the standard of SY has that movie , he is good at trying new things & has a strong influence in commercial but the movie does not depict the real atmosphere of Mat Kilau",qualiti
"Yes correct . But please make the story of the prophet and make it a historical fiction movie . That's what I don't agree with . Ni Kisah mat kilau Beb: Even though it's big , it's not the same . But there is also input , right: psl silat psl religion psl war with colonialists . So we take it as good input",stori
"Saying Mat Kilau a bad movie not going to make you cool . . . And I am not cool . . . Eye candy from the style frame but not in actual footage and it the movie is forcing too much . To be honest , most of the movies by Samsul have a cringy script . I felt funny rather than",script
"yes its in bad taste to say about audience has iq . we critique mainly the storytelling like low iq meaning no complexity in characters arcs , so you can shut down ur brain and enjoy . Let's call it popcorn movie . but it's a pity that the legend is like a Mat Kilau made like that",storytel
"For me , right , before you want to see the history of the movie , you have to look at his character . Mat kilau is a warrior + scholar , it must be his context about Islam and the struggle . Let's talk a little about Islam",histori
Can you imagine that the sacrifice that they do . At the end of the movie you can see most of the villagers come to help Mat Kilau . It does really happen . Guerrilla war as it was called . Please don't mock it if you never appreciate the history . I feel sad,"feel, histori"
"When I'm a little older , I'm not interested in watching Mat Kilau on Netflix or the cinema . I am not sure to what extent the historical facts in this story are correct . How time has changed . I used to love this kind of",stori
i actually don't care if this Mat Kilau is good or not all i care is Malaysia is finally making a movie about historical figures fuck off with the choreography or cinematography,cinematographi
"I don't know , I do enjoy Mat Kilau on Netflix , expect a movie from SY , it's a bit like his style , my parents enjoy , I'm enjoying , the fighting so nice , the cine not bad actually , actors n acting","actor, act"
Good comment . Syamsul has to read the negative comments that build up his movie for his own good . Mat Kilau's success now is due to other factors . The quality of this kind of film does not guarantee the success of his films in the future . He got it,qualiti
"Sm ppl on TW judge Mat Kilau but for me it such a good movie . Simple but enough with meaning and easy for young gene to understand . Yes maybe the CGI also script and action scene too cringe but come on how can u expect it is same level with hollywood movie , its just from local","script, cgi"
"It may not be suitable for some people's expectations , we watch the movie for various purposes . The first time we saw Mat Kilau , the national hero , while watching the touching story of how our ancestors were killed at will . The 2nd time bring the children to get to know Mat","stori, touch"
"my review on mat kilau movie: can work harder on character development , background sound placement , camerawork , script . feel like everything is rushed son","script, sound, feel"
"As someone who watched Mat Kilau in cinemas TWICE!!! the dialogue and script really cringe buttttttttt the language and Malay dialect that were used is nicely done actually . It's a movie and it's only based on the true story , why","stori, script"
"It's true , it really is way behind compared to braveheart or any other historical western movie . But its a step forward from our past . From rempit movies to hantu kak limah etc , now we are making much better quality movies that portray our local figures as",qualiti
"hopefully there'd be more proper adaptations of our local heroes , but maybe the next ones will be for other filmmakers to give them justice . sad really , cuz i really love the story of mat kilau as a kid . but then to see him being used as a propa movie this way kinda breaks me",stori
bcs i feel like the patriotism in me is woken up by watching mat kilau bcs its been years since the last time i watched movies like that,feel
"Mat Kilau cinematography is on a level where it is accepted and I will attack any other movies that leave the movie 'flat' because they are lazy . In their case , the black levels were",cinematographi
"okay but why's everyone saying watching mat kilau on netflix is . . . yk for me it was the best experience . well maybe because I rarely watch movies . but overall i'm okay with it other people's opinion"" right? shaky camera"" is normal , malay movies",experi
One more thing about this movie Mat kilau is their script! The script could have sounded more classic . I don't . It's like a member talking to a sitting member,"script, sound"
"Movie Mat Kilau , if you have vertigo , don't watch it . Keluaq wayang confirmed that the world is upside down . I can even watch part of the fight scene and feel dizzy",feel
"I now conclude that some Malaysians don't know how to delve into history and literally make fun of everything , what's so funny about Mat Kilau? It's a good historical movie with tons of heartfelt moments and",histori
"Thank god I'm not alone , I thought I was the only one who thought Mat Kilau was cringe ah . Actors were great , I just felt the movie was over romanticized with them",actor
"Mat Kilau is 5 stars in terms of marketing , that's why it costs 100 million . I like Beto's acting in this movie . His eyes are expensive","beto, act"
"For me , it's the best gilaa movie air force , I feel like your quote should be comparable to Mat Kilau , you know , because it's cheap",feel
"Tbh , mat kilau was an ok movie . Quite decent but not that impressive . Afterall , we bought the ticket to support local film although I fell asleep at the last 30min of the",impress
"Mat Kilau is one of the interesting historical movies . Even though the story line has been developed differently from the original story , we have known one of the Malay fighters for a long time",stori
"I started reading about the history of the Titanic because I just watched the movie Titanic . It's the same after people look at Mat Kilau . At that time , many people were interested in looking back at people to do research on Mat Kilau and read it",histori
"My 8-year-old stepdaughter has an interest in Mat Kilau . He was really excited when he saw the movie Mat Kilau that day . Until now , he is still crazy about Mat Kilau . From Mat Kilau's story , he found many other histories . I'm tired","stori, histori"
"It's like me in a scene like that Hindustan movie , that is in one of these scenes where Matt puts a dagger on the neck of Captain Syers . . whispers his name and then the music score comes out . ","music, score"
"A simple review about Mat Kilau film: I just watched it on netflix last night , for the first time , it's a standard local movie , with the most important action sequence style , slow motion must be there , and I have a feeling that this scene looks like a movie scene",feel
"Yesterday I just saw Mat Kilau . I've been watching people update their ratings . hmmm , personally , there are many shortcomings in this movie , but the story is great for the dialogue part and",stori
"That's right , after that you can cite Najib for corruption without joining the struggle , why does everything have to be politicized? People just watch the movie , they don't want to watch trashy political stories , they want political talk , wait for the pru , they want to insult the Mat Kilau movie just to insult the political party",stori
I don't know if I'm not interested in history or if it's the Mat Kilau movie,histori
There is very little history in Mat Kilau . So don't expect too much . There are many facts that are wrong with the movie . I want to watch when I'm bored,histori
People complain about the Mat Kilau camera shaking is suitable for Malays . . . . I mean you guys are right . But the story aduhhh this is my second movie where I ended up standing up swearing in front of the TV after Bukit,stori
"1 . Cringe script 2 . Special Moves mini reunion 3 . Naively narrated 4 . Although the name of the movie is Mat Kilau , from the movie alone , how much did we get to know Mat Kilau? Imo , Beto*s character was more dominant 5 . The sound effect of the fighting scene is extreme , losing the guitar","beto, script, effect, sound, move"
"mention this Mat Kilau . . . . he's a great actor I know who's playing but when you watch this movie , from the beginning haha~ line up",actor
"Hahah , I said this Mat Kilau was inspired by the movie wong feihung because the sound effect is like Chinese martial art","effect, sound"
The raid is an Indonesian film . . the director of captain america only admitted that his fighting scene was inspired by the raid . . even samuel l jackson said that the raid was his all time favorite movie . . this is a Mat Kilau finish you set with the raid,set
"Special Moves series PASCAL Police Evo Mat Kilau Everyone has their own class Maybe we don't know how many children of Watan whose exposure to police/soldiers/heroes came from this movie For me , this is more important than debating the cinematography issue","cinematographi, move"
"Can y'all please STFU about reviewing Mat Kilau? If you like it , great . If you don't , it's alright . Everyone has their own taste when watching movies or TV shows . But if y'all make shit up just to fight over a MOVIE , go fuck yourself and touch some grass",touch
"Actually , I want to rate the Mat Kilau low because I can yawn throughout the story . It rarely happens . But because people buy movie tickets , so I end up rate is high , saying it's good but not the best",stori
"I hope to be able to see Mat Kilau's character live , what kind of personality he has . his conversational style . what I understand is only philosophy . The script of the movie and the character of Mat Kilau is not",script
"When Mat Kilau comes out on neflix , movie critics come out and comment like this , Air Force hasn't yet had a story on neflix , ghisau is turned away by the soldiers who comment later . Guys , to produce a movie requires mental and physical sacrifice from each member",stori
"That means neutral , you're not Malay , and you don't know Mat Kilau . Character development in the story is very low . There is indeed a messy plot , for example Awang , the motive behind the creation of the role of Awang is not clear . Wanted to turn it into a drama in a movie , but it didn't happen . From the beginning to","stori, plot"
"It's ok , I'll look at this Mat Kilau story . What are you so fussy about? But for me it's not a big impact to have a movie",stori
"Have you ever seen the IP story? How is he against 10 people? But those who attack him are not all at once . Just like this Mat Kilau story . It's called a story . If you want to be logical , you just read history . No need to look","stori, histori"
"Just looked at the Mat Kilau . It's like watching Isley's Malay speech . The battle scene is dizzying , the camera moves faster than silat . This is the best taste of the movie",move
"Mat Kilau is a movie . But netizens who are so sarcastic can't be criticized . There are critics like it should depict 101% of history , which doesn't make sense because the movie is made to appeal to the most segment",histori
"Just finished watching Mat Kilau . It's an enjoyable movie . Despite its flaws , weakness and overuse of fast action shots . ",shot
"Already watched Mat Kilau . How to say? I can only give around 1 out of 5 stars . There are so many weaknesses . If you don't want to get ready to relax , fill in the space or give it to the kids , that's it . But not recommended at all for action movies/dramas & history lovers . I like action genre and history",histori
"Malay klu in the chat section condemned person no . 1 . Hg tgk movie not documentary . He has already made a disclaimer . He has a movie he likes . It's not based on the true story of the last two blackhawkdowns , the west didn't win apo . Suh barat has a hero to make a new Mat Kilau comparable to your taste",stori
"what you should be angry about is how shitty the movie was made based on the legendary mat kilau . flawed dialogue , cinematography kl",cinematographi
not surprised to see mat kilau getting low ratings from people . i've said it before that the pacing was so off and the dialogue sounds pretentious in every way . you can make a patriotic/historical movie without it being as messy as it is,sound
"I always tell people who haven't seen Mat Kilau , if you want to see the film version of Perhimpunan Agong UMNO . . . Watch the film . It's a bad movie . The positive from the movie , Beto",beto
"true! many discussions in terms of expanding knowledge in history this what historical movies should be , endless discussion . Independence does not happen without discussions . mat kilau is more like promoting culture w history but history is more","histori, cultur"
"Since yesterday Mat Kilau started showing on Netflix , it seems that there are more and more negative reviews lol . yes that movie is such a meh . People were not exaggerating tho about the shaky camera . Character development almost none , and the story ends with the climax , no",stori
"Those who don't like watching Mat Kilau movies are welcome . . It's up to each other . . . But I'm ready to stamp people who like to watch that story as ""low IQ"" that's more than enough . . . . . Lek2 dahlew…",stori
Is the Mat Kilau movie good? It's a movie . Has a specific appeal . Triggers some specific feelings . Doesn't really leave a lasting impression . Not the actors nor crew's fault . The producer and director just have a specific mission . Was never meant to be,"actor, feel, impress"
"I admit that mat kilau only has 6-7 over 10 storylines . But the acting and effort to produce such a movie is a power , it can cover up the weaknesses of this story . A lot of people just watch it on netflix for","act, stori"
"Personally , I really don't like the movie directed by Yusoff's son because I've seen it once on TV , Munafik . Hahahaha so when this Mat Kilau comes out , I'm skeptical when people say it's crazy . The timeline is full of words , it's not the best when it's on Netflix . Fortunately , I didn't run out of money",direct
"Don't compare it with foreign movies , local movies too , sergeant hassan , even paskal . There is the same element of patriotic spirit without the cringe dialogue & messy plot . But Mat Kilau is still crazy , just because it's Malaysian . Try to turn off the hype & watch it with a neutral feeling . Still","plot, feel"
Who is the famous movie critic in Malaysia who dares to promote that Mat Kilau? Now I really doubt his credibility . What the hell do you think this is a crazy solid story? You have no taste,stori
I just feel like watching a movie,feel
Also why do I think Fattah Amin's acting in Mat Kilau is better than everyone else especially Mat Kilau himself . One expression is the whole,"fattah, amin, act"
"I don't like people on Twitter who ""after 10 minutes open the Mat Kilau near netflix , it closes immediately"" I don't know what is your intention to say that . Then add on , ""it's suitable for Malays"" Haah , you're really distracted watching all the movies . The story is old , people are hyped",stori
"People say that Mat Kilau stories are adaptations , if you want facts , you should read history books . but now his issue is not just historical fact , but plot , character development , cinematography . one more thing , not because there is high expectation , but this movie is just like this","cinematographi, stori, plot, histori"
"Finally got to watch Mat Kilau via netflix . Well , I must say good movie for a Malay historical genre n of coz the star studded cast . Didn't know tis Mat Kilau is",cast
"After watching the scene against Mat Kilau , I conclude that only deep people can accept the story from this alarming POV . I just want to relax and watch more movies",stori
Up back Mat Kilau's tweet since Netflix came out . You can enter the history of this movie . The success,histori
What's the point of arguing about Mat Kilau for months without end . You're not the one who turned into a stunt instead of fattah amin fighting in that movie,"fattah, amin"
"You are fighting about Mat Kilau film . From the historical plot to the fictional movie plot . What do you get? If you think criticism is constructive and destructive , I would say your fight is just a plus point for marketing . That's why he brought in the premiere",plot
"You are fighting about Mat Kilau film . From the historical plot to the fictional movie plot . What do you get? If you think criticism is constructive and destructive , I would say your fight is just a plus point for marketing . That's why during the premiere he was transported into the movie",plot
"Just need to add on how it is . The note that was given to the villagers for taxation , ends with ""God save the queen"" . During 1892 ""mat kilau movie setting"" the ruler of England was King George V . Small details Mat Kilaur's",set
"This mat kilau story focuses on the character development of the mat kilau friends the camera does not shake , who said shake , is a liar , the camera has a lot of close ups to martial arts techniques , and the action is fast but can still be captured and understood no problem with audio","stori, audio"
"Mat Kilau cinematography and its continuity could be a lot , A LOT better . The script and wording doesn't really scream quality movie . Limited character development . I mean . . I enjoyed Ejen Ali the Movie much more than","cinematographi, script, qualiti"
"Had to watch Air Force the movie and the visuals were so bad! Still dizzy . . the story for me is best based on Malaysia has a film industry , the same goes to Mat Kilau . . well no Mat Kilaur what we can't compare our local films with films from other countries . Malaysia is fine",stori
"Can withstand the bad review of Mat Kilau . I didn't see it . Shuk saw yesterday . But I came out of the room and asked him what movie he was watching because I heard howling screams and felt nervous . I was like ""What movie is that? It sounds like chaos . I have to scream even if I want to talk",sound
"From the beginning when I watched Mat Kilau , I said that the story was not the best . There are so many over scenes that it becomes clingy . The best Malay movie is Knife",stori
"The queen died between Aug . 31 and Sept . 16 , two very important dates for Malaysian nationalism , in a country still debating its independence narrative and colonial history . Just recently , an anti-British colonial era movie 'Mat Kilau' made over 100m ringgit in the","narr, histori"
"It's okay , I looked at the Mat Kilau , the empty one turned away from history . . the movie critics turned away , what's the Mat Kilaur . Just enjoy it . Woke indeterminate",histori
"Citer Mat Kilau is really bad . Script , plot , acting , all levels of the theater club at uni . I don't immediately feel sad or angry when I see a scene . Even the martial arts fight scene looks like Wing Chun . Anyone who thinks this movie is the best should not give an opinion about any movie","act, plot, script, feel"
Mat Kilau has many shortcomings in his storyline . His dialogue and acting are also amazing . But right timing when many are thirsty for this kind of movie - the strongest impact is on the kids - to inculcate the feeling of,"act, feel"
"They are using Mat Kilau's name for the movie , he's the main character , so I think the least they could do is add in a little bit of history to show that he's ""Mat Kilau"" . I'm not talking about 100% history , but at least I think there should be a distinctive scene based on",histori
"Mat Kilau said the sound of poetry Disney stories sing and sing To me , the movie is ordinary , more like propaganda . But mat saleh's story is also a lot of propaganda . So that's normal . What's not normal is that the camera works like a fly , flying","stori, sound"
"Movie Mat Mat Kilau is easy to understand and digest . Direct to the point . . I think the presentation is important . . if you want to understand this history you have to be relaxed . if you are serious , people will run away and not want to see","direct, histori"
"Syamsul Yusof doesn't even want to make a good movie . But he wants to make a movie that exploits this theme . Gangsterism (KL Gangster) , Witchcraft & Dark Arts (Hypocrisy) , Malay history (Mat",histori
"Done watching mat glitter on netflix . Why netflix because there is a small child , it is not suitable to take to the cinema . Mat Kilau review: Everything is ok , the story line (must be based on a true story right) , the color of the movie is ok . But , there are some",stori
"What people (initially) think are the reasons Mat Kilau is no 1: awesome cinematography , soundtrack , great cgi and fight choreography . Why its really no 1 in Malaysia: Malaysians crave movies depicting local figures as inspiring","cinematographi, cgi, soundtrack"
"Honestly , I enjoyed watching Mat Kilau in theater with my family . But . . . yes , the sound , camera and script thing mmng . His sound effect is so loud and over the top that even my 3-year-old nephew doesn't even notice . He was angry until the movie was over , he didn't bother people","script, effect, sound"
"I don't even think I want to look at it . I know enough about his history , even in that movie he worked out a little bit to become that tall . Do you want to be distracted by the movie , the critic can't be criticized , it's you who are distracted , that syamsul is eating a delicious steak",histori
"yes , I know that some will be like 'mat kilau , okay what , at least it's different from other movies , which are fun stories about love or gangsters etc' yes , that is undeniable but all this critic & review means that there is more room for films Malaysia to",stori
"what's the problem with this Mat Kilau story? Malaysians are condemned to work . You also condemn the air force story . you just make the movie . I don't like it , it's okay , I don't care . sit still",stori
"; There are so many people condemning the Mat Kilau movie that they just watched on Netflix that they feel like they have a low IQ level . Lol , you're confused , you have a high iq , you can go on the road with your opinion . Aachah2 turned away",feel
"Tgk Mat Kilau reminds me of RRR . . . the format is the same . . . intensity , background music , action are all the best , only the shaking camera part is a bit lacking . . . But still a",music
"Just watched Mat Kilau on Netflix . A very decent movie I must say . 3 . 5/5 His martial arts part is the best!!! The dialogue is solid , piercing the heart!!! Cinematography could do better",cinematographi
I'll look at that Mat Kilau later . I feel like I want to watch an English movie but I don't know how,feel
Now why do you have to rely on Zhaf to have a movie comment eh? I don't know when he trashed all the movies on your thumbnail for clickbait . Not creative . And Mat Kilau is directed by Syamsul Yusuf . It can be said that this story is just a popcorn movie . Not a top-tier kinda,"direct, stori"
"Not a fan of Mat Kilau but at least I have something to watch on netflix with my parents . Instead of English movie with 'awkward scene' or never ending Malay ghost story , rempit movie , ",stori
Am i the only one who wasn't really impressed with,impress
"But sis , that's the struggle of our fighters from the age of luck until the end . Their main struggle is to fight for the dignity of religion , nation and homeland . For me the script was realistic , maybe it could be completely interesting with the movie editing technique",script
"After watching the Mat Kilau movie . The camera is not relaxing . Left right front back . Part opponent to jetty to tgh bersilat to . X relax eh . Time to chat with a lot of people , change the shot every 2 seconds . Eye pain , loss of focus . Suddenly the drone shot , went back in for a close shot",shot
"instead of watching Mat Kilau , you should watch Paloh , a good pseudo historical movie by adman salleh . although the editing was quite poor I don't mind as long as the actors were paid well",actor
"Ni citer Mat Kilau or the documentary History of the school syllabus , ",histori
