not O -100
to O -100
curse O -100
your O Neutral
movie B-ASP -100
taste O -100
. O -100
But O -100
is O -100
it O -100
true O -100
that O -100
Mat O -100
Kilau O -100
is O -100
the O -100
best O -100
? O -100

Londeh O -100
don O -100
’ O -100
t O -100
not O -100
londeh O -100
. O -100
It O -100
’ O -100
s O -100
fun O -100
to O -100
see O -100
Malays O Neutral
arguing B-ASP -100
with O -100
each O -100
other O -100
. O -100
Like O -100
watching O -100
the O -100
movie O -100
Mat O -100
Kilau O -100
vs O -100
Hang O -100
Tuah O -100
. O -100
Other O -100
nations O -100
just O -100
applaud O -100
. O -100
Londeh O -100
while O -100
eating O -100
lodeh O -100
with O -100
impit O -100
rice B-ASP -100

Londeh O -100
don O -100
’ O -100
t O -100
not O -100
londeh O -100
. O -100
It O -100
’ O -100
s O -100
fun O -100
to O -100
see O -100
Malays O -100
arguing B-ASP -100
with O -100
each O -100
other O -100
. O -100
Like O -100
watching O -100
the O -100
movie O -100
Mat O -100
Kilau O -100
vs O -100
Hang O -100
Tuah O -100
. O -100
Other O -100
nations O -100
just O -100
applaud O -100
. O -100
Londeh O -100
while O -100
eating O -100
lodeh O -100
with O -100
impit O Negative
rice B-ASP -100

  O -100
" O -100
I O -100
don O -100
’ O -100
t O -100
know O -100
why O -100
, O -100
I O Positive
miss B-ASP Positive
Yasmin I-ASP -100
Ahmad O -100
and O -100
her O -100
film O -100
. O -100
Detoxing O -100
myself O -100
with O -100
her O -100
movie O -100
after O -100
just O -100
a O -100
brief O -100
moment O -100
with O -100
Mat O -100
Kilau O -100
. O -100
We O -100
need O -100
an O -100
inclusive O -100
story O -100
that O -100
showing O -100
true O -100
Malaysian O -100
spirit O -100
and O -100
mosaic O -100
culture O -100
. O -100
" O -100

" O -100
< O -100
- O -100
- O -100
- O -100
just O -100
got O -100
in O -100
the O -100
mood O -100
to O -100
get O -100
angry O -100
at O -100
the O -100
paid O -100
tiktok O Negative
boy B-ASP -100
who O -100
allegedly O -100
" O -100
" O -100
watched O -100
the O -100
movie O -100
many O -100
times O -100
but O -100
voted O -100
ph O -100
" O -100
" O -100
. O -100
That O -100
movie O -100
sucks O -100
. O -100
" O -100

" O -100
Good O Positive
story B-ASP -100
, O -100
the O -100
Mat O -100
Kilau O -100
movie O -100
is O -100
not O -100
historically O -100
correct O -100
. O -100
And O -100
then O -100
make O -100
the O -100
Malays O -100
feel O -100
inferior O -100
to O -100
other O -100
people O -100
. O -100
" O -100

" O -100
when O Positive
mat B-ASP Positive
kilau I-ASP -100
first O -100
came O -100
out O -100
: O -100
BEST O -100
. O -100
MAKE O -100
MORE O -100
LOCAL O -100
MOVIES O -100
LIKE O -100
THIS O -100
. O -100
SEMANGAT O -100
MELAYU O -100
. O -100
GET O -100
IT O -100
TO O -100
100M O -100

after O -100
mat O -100
kilau O -100
came O -100
out O -100
on O Neutral
netflix B-ASP -100
: O -100
tak O -100
best O -100
pun O -100
movie O -100
ni O -100
. O -100
tak O -100
ikut O -100
fakta O -100
" O -100

  O -100
" O -100
Tbh O -100
, O -100
I O -100
have O -100
never O -100
seen O -100
the O -100
full O -100
Mat O Neutral
Kilau B-ASP -100
movie O -100
. O -100
Only O -100
a O -100
quarter O -100
of O -100
the O -100
movie O -100
, O -100
so O -100
I O -100
don O -100
’ O -100
t O -100
know O -100
what O -100
made O -100
Brade O -100
tiktok O -100
show O -100
the O -100
sword O -100
in O -100
the O -100
frame O -100
. O -100
" O -100

Yusuf O -100
Azmi O -100
is O -100
one O -100
of O -100
the O -100
most O -100
wretched O -100
and O -100
bastard O -100
human O -100
beings O -100
. O Negative
mat B-ASP Negative
kilau I-ASP -100
is O -100
a O -100
shitty O -100
propaganda O -100
movie O -100
. O -100
Hadi O -100
Awang O -100
should O -100
be O -100
thrown O -100
into O -100
prison O -100
. O -100

" O -100
Wei O -100
, O Neutral
kasi B-ASP -100
tangkap O -100
Muyi O -100
and O -100
others O -100
, O -100
also O -100
the O -100
Mat O -100
Kilau O -100
movie O -100
director O -100
. O -100
Pasal O -100
dia O -100
org O -100
la O -100
this O -100
is O -100
all O -100
happening O -100
. O -100

" O -100
This O -100
PN O -100
boy O -100
can O -100
send O -100
the O Neutral
Mat B-ASP -100
Kilau O -100
video O -100
to O -100
Abah O -100
who O -100
went O -100
viral O -100
on O -100
tiktok O -100
saying O -100
that O -100
he O -100
is O -100
Malay O -100
and O -100
has O -100
never O -100
been O -100
united O -100
, O -100
why O -100
do O -100
you O -100
want O -100
to O -100
link O -100
to O -100
another O -100
movie O -100
? O -100
? O -100
! O -100
! O -100
" O -100

  O -100
" O -100
Mat O -100
Kilau O -100
is O -100
the O -100
one O -100
to O -100
blame O -100
. O -100
If O -100
it O -100
’ O -100
s O -100
true O -100
that O -100
the O -100
movie O -100
is O -100
probs O -100
, O -100
supposedly O -100
the O -100
issue O -100
has O -100
arisen O -100
for O -100
a O -100
long O -100
time O -100
right O -100
after O -100
it O -100
was O -100
shown O -100
. O -100
Even O -100
after O -100
it O -100
was O -100
shown O -100
at O -100
the O -100
cinema O -100
, O -100
it O -100
received O -100
millions O -100
of O -100
collections O -100
, O -100
and O -100
it O -100
’ O -100
s O -100
already O Negative
on B-ASP -100
netflix O -100
. O -100
It O -100
has O -100
nothing O -100
to O -100
do O -100
with O -100
it O -100
" O -100

The O -100
one O -100
who O -100
chatted O -100
and O -100
looked O -100
at O -100
this O Neutral
Mat B-ASP Neutral
Kilau I-ASP -100
made O -100
me O -100
feel O -100
bad O -100
. O -100
Have O -100
you O -100
read O -100
the O -100
history O -100
of O -100
that O -100
Mat O -100
Kilau O -100
apart O -100
from O -100
movies B-ASP -100
? O -100

The O -100
one O -100
who O -100
chatted O -100
and O -100
looked O -100
at O -100
this O -100
Mat B-ASP -100
Kilau I-ASP -100
made O -100
me O -100
feel O -100
bad O -100
. O -100
Have O -100
you O -100
read O -100
the O -100
history O -100
of O -100
that O -100
Mat O -100
Kilau O -100
apart O -100
from O Negative
movies B-ASP -100
? O -100

  O -100
" O -100
That O -100
movie O -100
, O -100
Mat O -100
Kilau O -100
, O -100
stirred O -100
some O -100
real O -100
problems O -100
. O -100
Factually O -100
so O -100
wrong O -100
yet O -100
so O -100
dangerous O -100
. O -100
It O -100
should O -100
be O -100
banned O -100
and O -100
it O -100
’ O Negative
s B-ASP -100
producers O -100
fined O -100
for O -100
such O -100
blatant O -100
disregard O -100
for O -100
facts O -100
. O -100
" O -100

Finas O -100
is O -100
also O -100
one O -100
. O -100
Can O -100
you O -100
approve O -100
racist O -100
content O -100
like O -100
the O -100
movie O -100
Mat O -100
Kilau O -100
. O -100
Do O -100
you O -100
want O -100
to O -100
practice O -100
? O -100
The O -100
KKN O -100
kissing O -100
scene O -100
in O -100
the O Neutral
Dancer B-ASP -100
Village O -100
is O -100
said O -100
to O -100
be O -100
unethical O -100
. O -100
Apo O -100
. O -100
Your O -100
mouth O -100
doesn O -100
’ O -100
t O -100
burn O -100
if O -100
we O -100
say O -100
fire O -100
. O -100
Sad O -100

Is O -100
it O -100
not O -100
enough O -100
to O -100
deal O -100
with O -100
the O -100
Mat O -100
Kilau O Negative
film B-ASP -100
issue O -100
? O -100

tiga B-ASP -100
janda O -100
did O -100
more O -100
for O -100
the O -100
malay O -100
movie O -100
industry O -100
than O -100
whatever O -100
mat O -100
kilau O -100
did O -100
lol O -100

" O -100
this O -100
is O -100
not O -100
talking O -100
about O -100
the O -100
real O Negative
mat B-ASP Negative
kilau I-ASP -100
btw O -100
, O -100
he O -100
was O -100
a O -100
real O -100
hero O -100
. O -100
the O -100
movie O -100
is O -100
still O -100
dogshit O -100
" O -100

the O -100
movie O -100
itself O -100
tarnished O Negative
mat B-ASP Negative
kilau I-ASP -100
’ O -100
s O -100
legacy O -100

  O -100
" O -100
Haven O -100
’ O -100
t O -100
seen O -100
the O Negative
movie B-ASP Negative
mat I-ASP -100
kilau O -100
, O -100
which O -100
I O -100
suspect O -100
is O -100
a O -100
propaganda O -100
film O -100
sponsored O -100
by O -100
pple O -100
with O -100
hidden O -100
agendas O -100
. O -100
Our O -100
youths O -100
r O -100
not O -100
politically O -100
aware O -100
maybe O -100
? O -100
If O -100
yes O -100
, O -100
it O -100
would O -100
be O -100
a O -100
narrow O -100
shallow O -100
pov O -100
. O -100
They O -100
’ O -100
re O -100
looking O -100
for O -100
excitement O -100
? O -100
" O -100

  O -100
" O -100
honestly O -100
, O -100
I O -100
’ O -100
ve O -100
never O -100
seen O -100
Mat O -100
Kilau O -100
’ O -100
s O -100
story O -100
ahhaha O -100
, O -100
so O -100
I O -100
’ O -100
m O -100
clueless O -100
as O -100
to O -100
what O Negative
this B-ASP Negative
tiktok I-ASP -100
boy O -100
is O -100
talking O -100
about O -100
in O -100
the O -100
Mat O -100
Kilau O -100
movie O -100
" O -100

" O -100
I O -100
hate O -100
those O -100
ppl O -100
r O -100
like O -100
" O -100
" O Negative
mat B-ASP -100
kilau O -100
x O -100
best O -100
" O -100
" O -100
" O -100
" O -100
camera O -100
goyang O -100
ii O -100
" O -100
" O -100
if O -100
ur O -100
that O -100
professional O -100
, O -100
why O -100
dont O -100
jer O -100
yg O -100
tolong O -100
rakam O -100
kn O -100
movie O -100
tu O -100
? O -100
Also O -100
if O -100
u O -100
dont O -100
like O -100
the O -100
movie O -100
u O -100
dont O -100
hav O -100
to O -100
tell O -100
ppl O -100
laa O -100
. O -100
. O -100
. O -100
thats O -100
ur O -100
opinion O -100
why O -100
sibuk O -100
nk O -100
tell O -100
other O -100
ppl O -100
? O -100
" O -100

Movie B-ASP -100
luster O -100

" O -100
still O -100
ppl O -100
are O -100
not O -100
focusing O -100
on O -100
how O -100
racist O -100
that O -100
movie O -100
is O -100
, O -100
pn O -100
supporters O -100
are O -100
using O Negative
mat B-ASP Negative
kilau I-ASP -100
the O -100
movie O -100
as O -100
an O -100
alasan O -100
to O -100
vote O -100
for O -100
abah O -100
literally O -100
most O -100
of O -100
the O -100
ppl O -100
who O -100
mentioned O -100
about O -100
mat O -100
kilau O -100
are O -100
rempits O -100
high O -100
schoolers O -100
" O -100

  O -100
" O -100
At O -100
this O -100
point O -100
, O -100
I O -100
think O -100
Malaysia O -100
’ O -100
s O Neutral
10th B-ASP -100
Prime O -100
Minister O -100
is O -100
gonna O -100
be O -100
Mat O -100
Kilau O -100
The O -100
Movie O -100
. O -100
" O -100

You O -100
complain O -100
about O -100
Malay O Negative
movies B-ASP -100
x O -100
variety O -100
. O -100
. O -100
when O -100
there O -100
are O -100
historical O -100
movies O -100
like O -100
Tanda O -100
Putera O -100
Mat O -100
Kilau O -100
, O -100
you O -100
are O -100
busy O -100
trying O -100
to O -100
ban O -100
them O -100
. O -100
. O -100

If O -100
this O -100
is O -100
the O -100
case O -100
, O -100
the O -100
country O -100
’ O -100
s O Positive
film B-ASP -100
industry O -100
wants O -100
to O -100
grow O -100
. O -100

I O -100
’ O -100
m O -100
tired O -100
of O -100
seeing O -100
stupid O Negative
jokes B-ASP -100
with O -100
forced O -100
marriage O -100
quotes O -100
. O -100
. O -100
" O -100

The O -100
only O -100
good O -100
thing O -100
to O -100
come O -100
out O -100
of O -100
that O -100
Mat O -100
Kilau O -100
movie O -100
was O -100
that O -100
Ricky O -100
Gervais O Negative
goreng B-ASP -100
kunyit O -100
joke O -100

" O -100
Ok O -100
, O -100
when O -100
is O -100
the O Positive
anwar B-ASP Positive
ibrahim I-ASP -100
movie O -100
coming O -100
out O -100
? O -100
If O -100
the O -100
movie O -100
is O -100
ready O -100
in O -100
time O -100
for O -100
him O -100
to O -100
become O -100
PM O -100
, O -100
it O -100
must O -100
be O -100
a O -100
blockbuster O -100
. O -100
Maybe O -100
you O -100
can O -100
fight O -100
Mat O -100
Kilau O -100
? O -100
" O -100

Next O -100
time O -100
don O -100
’ O -100
t O -100
make O -100
ah O Negative
movie B-ASP -100
cam O -100
Mat O -100
Kilau O -100
if O -100
the O -100
only O -100
result O -100
is O -100
malays O -100
being O -100
more O -100
racist O -100
zzz O -100

" O -100
My O Negative
father B-ASP -100
was O -100
also O -100
angry O -100
about O -100
the O -100
film O -100
Mat O -100
Sparkle O -100
. O -100

  O -100
" O -100
Well O -100
, O -100
that O -100
’ O -100
s O -100
all O -100
I O -100
want O -100
to O -100
do O -100
with O -100
this O -100
Mat O Neutral
Kilau B-ASP -100
movie O -100
. O -100
There O -100
are O -100
no O -100
ports O -100
in O -100
the O -100
country O -100
" O -100

mat B-ASP Negative
kilau I-ASP -100
was O -100
a O -100
god O -100
damn O -100
dangerous O -100
movie O -100
to O -100
release O -100
before O -100
elections O -100

" O Positive
mat B-ASP Positive
kilau I-ASP -100
is O -100
a O -100
real O -100
character O -100
, O -100
the O -100
events O -100
at O -100
sungai O -100
pahang O -100
happened O -100
. O -100
you O -100
want O -100
to O -100
question O -100
the O -100
dialogues O -100
, O -100
some O -100
added O -100
characters O -100
in O -100
the O -100
movie O -100
go O -100
ahead O -100
but O -100
the O -100
core O -100
of O -100
it O -100
is O -100
true O -100
. O -100

  O -100
“ O -100
semangat O -100
mat O -100
kilau O -100
! O -100
! O -100
” O -100
they O -100
had O -100
ONE O -100
song O -100
playing O -100
the O -100
entire O -100
movie O -100
and O -100
its O -100
best O -100
described O -100
as O Positive
Epic B-ASP Positive
Background I-ASP -100
Music O -100
pls O -100
dont O -100
get O -100
any O -100
idea O -100
from O -100
that O -100
movie O -100

  O -100
" O -100
My O -100
take O -100
is O -100
Mat O -100
Kilau O -100
is O -100
a O -100
fiction O -100
. O -100
I O -100
don O -100
’ O -100
t O -100
care O -100
. O -100
They O -100
can O -100
put O -100
Mat O -100
Kilau O -100
riding O -100
a O -100
unicorn O -100
wearing O -100
a O -100
Superman O -100
shirt O -100
with O -100
the O -100
background O -100
of O -100
the O -100
BTS O -100
song O -100
against O -100
the O -100
Nazis O -100
, O -100
for O -100
all O -100
I O -100
care O -100
. O -100
Its O -100
a O Negative
shit B-ASP -100
movie O -100
though O -100
. O -100
" O -100

Dia O -100
terpaling O Neutral
movie B-ASP -100
mat O -100
kilau O -100
? O -100
Hmm O -100

" O -100
Watch O -100
the O -100
Mat O -100
Kilau O Neutral
movie B-ASP -100
. O -100
When O -100
arguing O -100
, O -100
follow O -100
the O -100
DAP O -100
slang O -100
. O -100
" O -100

  O -100
" O -100
HAHAHAHAH O -100
damn O -100
, O -100
I O -100
’ O -100
m O -100
willing O -100
to O -100
go O -100
and O -100
pm O -100
instead O -100
of O -100
looking O -100
back O -100
. O -100
Ban O Negative
the B-ASP -100
wayang O -100
, O -100
at O -100
least O -100
that O -100
kind O -100
of O -100
movie O -100
is O -100
not O -100
coming O -100
out O -100
anymore O -100
" O -100

  O -100
" O -100
For O -100
a O -100
fact O -100
, O -100
I O Positive
watched B-ASP Positive
mat I-ASP -100
kilau O -100
and O -100
it O -100
’ O -100
s O -100
a O -100
very O -100
good O -100
movie O -100
! O -100
Definitely O -100
not O -100
to O -100
be O -100
applied O -100
in O -100
politics O -100
" O -100

That O -100
’ O -100
s O -100
why O -100
I O -100
dislike O -100
Mat O -100
Kilau O Negative
movie B-ASP -100
and O -100
its O -100
obsessed O -100
fans O -100
. O -100

  O -100
" O -100
Try O -100
it O -100
, O -100
if O Negative
Syamsul B-ASP -100
Yusuf O -100
didn O -100
’ O -100
t O -100
make O -100
that O -100
movie O -100
, O -100
you O -100
wouldn O -100
’ O -100
t O -100
even O -100
know O -100
him O -100
. O -100
Try O -100
to O -100
make O -100
PH O -100
people O -100
amazed O -100
skit O -100
with O -100
information O -100
that O -100
many O -100
people O -100
don O -100
’ O -100
t O -100
even O -100
know O -100
to O -100
incite O -100
. O -100
It O -100
’ O -100
s O -100
not O -100
even O -100
a O -100
kindergarten O -100
thing O -100
, O -100
butoh O -100
. O -100
I O -100
’ O -100
m O -100
old O -100
enough O -100
, O -100
Savage O -100
is O -100
good O -100
enough O -100
to O -100
compare O -100
with O -100
the O -100
movie O -100
. O -100
Butoh O -100
" O -100

  O -100
" O -100
But O Positive
the B-ASP -100
Mat O -100
Kilau O -100
story O -100
is O -100
really O -100
funny O -100
, O -100
I O -100
just O -100
watched O -100
it O -100
. O -100
It O -100
’ O -100
s O -100
like O -100
10 O -100
times O -100
I O -100
’ O -100
ve O -100
been O -100
amused O -100
by O -100
this O -100
Mat O -100
Kilau O -100
movie O -100
" O -100

That O -100
stupid O -100
Mat O -100
Kilau O Negative
movie B-ASP -100
didn O -100
’ O -100
t O -100
help O -100
either O -100
. O -100
. O -100
it O -100
’ O -100
s O -100
basically O -100
our O -100
version O -100
of O -100
The O -100
Birth O -100
of O -100
a O -100
Nation O -100
urgh O -100
only O -100
instead O -100
of O -100
KKK O -100
we O -100
have O -100
racist O -100
tiktok O -100
. O -100

  O -100
" O -100
It O -100
’ O -100
s O -100
funny O -100
to O -100
see O -100
that O Negative
this B-ASP -100
boy O -100
is O -100
the O -100
most O -100
Mat O -100
Kilau O -100
, O -100
even O -100
the O -100
Mat O -100
Kilau O -100
movie O -100
makes O -100
my O -100
neck O -100
swell O -100
, O -100
not O -100
to O -100
mention O -100
this O -100
boy O -100
" O -100

  O -100
" O -100
When O -100
we O -100
said O -100
Mat O -100
Kilau O -100
was O -100
a O Negative
bad B-ASP -100
movie O -100
because O -100
it O -100
’ O -100
s O -100
factually O -100
incorrect O -100
, O -100
ramai O -100
Malays O -100
offended O -100
. O -100

Everyday O -100
I O -100
’ O -100
m O -100
seeing O -100
more O -100
reasons O -100
why O -100
this O Negative
mat B-ASP Negative
kilau I-ASP -100
movie O -100
was O -100
a O -100
terrible O -100
idea O -100

  O -100
" O -100
I O -100
didn O -100
’ O -100
t O -100
watch O Neutral
the B-ASP Neutral
movie I-ASP Neutral
mat I-ASP Neutral
kilau I-ASP -100
trailer O -100
, O -100
I O -100
didn O -100
’ O -100
t O -100
watch O -100
it O -100
at O -100
all O -100
, O -100
so O -100
I O -100
don O -100
’ O -100
t O -100
know O -100
what O -100
it O -100
is O -100
about O -100
the O -100
movie O -100
mat O -100
kilau O -100
. O -100
I O -100
only O -100
know O -100
about O -100
Mat O -100
Kilau O -100
when O -100
I O -100
was O -100
studying O -100
at O -100
school O -100
" O -100

  O -100
" O -100
Even O -100
if O -100
there O -100
is O -100
a O -100
movie O -100
with O -100
a O -100
Mat O -100
Kilau O -100
, O -100
that O -100
’ O -100
s O -100
definitely O Positive
a B-ASP -100
character O -100
who O -100
comes O -100
back O -100
over O -100
and O -100
over O -100
again O -100
. O -100
Because O -100
you O -100
don O -100
’ O -100
t O -100
even O -100
know O -100
history O -100
yourself O -100
, O -100
right O -100
? O -100
Just O -100
say O -100
which O -100
one O -100
is O -100
there O -100
as O -100
long O -100
as O -100
it O -100
looks O -100
like O -100
it O -100
is O -100
there O -100
" O -100

" O -100
Siapa O -100
yg O -100
suatu O -100
masa O -100
dulu O -100
cakap O -100
bahawa O -100
filem O -100
mat O -100
kilau O -100
hanya O Neutral
movie B-ASP -100
, O -100
tengok O -100
bagaimana O -100
impak O -100
sekarang O -100
dan O -100
di O -100
pakai O -100
sebagai O -100
contoh B-ASP -100
. O -100
" O -100

" O -100
Siapa O -100
yg O -100
suatu O -100
masa O -100
dulu O -100
cakap O -100
bahawa O -100
filem O -100
mat O -100
kilau O -100
hanya O -100
movie B-ASP -100
, O -100
tengok O -100
bagaimana O -100
impak O -100
sekarang O -100
dan O -100
di O -100
pakai O -100
sebagai O Neutral
contoh B-ASP -100
. O -100
" O -100

  O -100
" O -100
Who O -100
has O Negative
seen B-ASP -100
Mat O -100
Kilau O -100
that O -100
many O -100
times O -100
? O -100
Look O -100
at O -100
it O -100
once O -100
, O -100
you O -100
’ O -100
re O -100
sick O -100
of O -100
looking O -100
at O -100
it O -100
again O -100
. O -100
Focus O -100
on O -100
other O -100
movies O -100
. O -100
Go O -100
to O -100
National O -100
Geographic O -100
, O -100
can O -100
you O -100
know O -100
that O -100
the O -100
world O -100
is O -100
wide O -100
, O -100
not O -100
only O -100
Malays O -100
are O -100
sitting O -100
in O -100
this O -100
world O -100
. O -100
" O -100

" O -100
I O -100
saw O -100
a O Negative
tiktok B-ASP -100
say O -100
" O -100
" O -100
yang O -100
undi O -100
ph O -100
tu O -100
boleh O -100
tengok O -100
balik O -100
filem O -100
mat O -100
kilau O -100
kot O -100
" O -100
" O -100

BRO O -100
THAT O Negative
MOVIE B-ASP -100
WAS O -100
NOT O -100
EVEN O -100
CLOSE O -100
TO O -100
BE O -100
HISTORICALLY O -100
ACCURATE O -100
LMFAOOO O -100
" O -100

Tiba O -100
tiba O -100
aku O -100
rasa O -100
macam O -100
nak O -100
salahkan O -100
Syamsul O -100
Yusof O -100
arah O Neutral
movie B-ASP -100
Mat O -100
Kilau O -100
bila O -100
tengok O -100
Tiktok O -100
budak O -100
muda O -100
pasal O -100
13 O -100
May O -100
ni O -100

  O -100
" O -100
" O -100
" O -100
watch O Negative
the B-ASP -100
Mat O -100
Kilau O -100
many O -100
times O -100
" O -100
" O -100
joke O -100
on O -100
you O -100
I O -100
despise O -100
the O -100
movie O -100
with O -100
my O -100
whole O -100
heart O -100
bc O -100
the O -100
lack O -100
of O -100
proper B-ASP -100
planning O -100
, O -100
know O -100
to O -100
attack O -100
and O -100
want O -100
to O -100
fight O -100
but O -100
it O -100
seems O -100
that O -100
’ O -100
s O -100
how O -100
Malay O -100
is O -100
" O -100

  O -100
" O -100
" O -100
" O -100
watch O -100
the B-ASP -100
Mat O -100
Kilau O -100
many O -100
times O -100
" O -100
" O -100
joke O -100
on O -100
you O -100
I O -100
despise O -100
the O -100
movie O -100
with O -100
my O -100
whole O -100
heart O -100
bc O -100
the O -100
lack O -100
of O Neutral
proper B-ASP -100
planning O -100
, O -100
know O -100
to O -100
attack O -100
and O -100
want O -100
to O -100
fight O -100
but O -100
it O -100
seems O -100
that O -100
’ O -100
s O -100
how O -100
Malay O -100
is O -100
" O -100

What O -100
’ O -100
s O -100
so O -100
incriminating O -100
in O -100
Mat O -100
Kilau O Neutral
movie B-ASP -100
pls O -100
can O -100
someone O -100
let O -100
me O -100
know O -100
? O -100
I O -100
tak O -100
lepas O -100
tengok O -100
15mins O -100
pun O -100
. O -100
. O -100

" O -100
And O -100
to O -100
those O -100
who O -100
use O Negative
mat B-ASP Negative
kilau I-ASP -100
movie O -100
as O -100
a O -100
good O -100
example O -100
, O -100
yall O -100
should O -100
really O -100
learn O -100
history O -100
with O -100
books O -100
, O -100
not O -100
movie O -100
" O -100

  O -100
" O -100
Now O -100
. O -100
. O -100
. O Neutral
. B-ASP -100
Movie O -100
“ O -100
MAT O -100
KILAU O -100
" O -100
" O -100

  O -100
" O -100
I O -100
’ O -100
m O -100
done O -100
with O Negative
the B-ASP -100
Mat O -100
Kilau O -100
, O -100
it O -100
looks O -100
like O -100
you O -100
know O -100
that O -100
because O -100
it O -100
’ O -100
s O -100
in O -100
the O -100
movie O -100
, O -100
right O -100
? O -100
It O -100
’ O -100
s O -100
not O -100
wrong O -100
, O -100
that O -100
’ O -100
s O -100
not O -100
what O -100
you O -100
can O -100
say O -100
. O -100
many O -100
more O -100
Malay O -100
figures O -100
who O -100
fought O -100
for O -100
the O -100
Malay O -100
nation O -100
. O -100
adooooooooiiiiii O -100
" O -100

  O -100
" O -100
who O -100
believes O -100
that O -100
this O -100
Mat O Positive
Kilau B-ASP -100
movie O -100
is O -100
100 O -100
% O -100
true O -100
, O -100
it O -100
’ O -100
s O -100
really O -100
cool O -100
" O -100

I O -100
will O -100
always O -100
hate O -100
the O Negative
mat B-ASP Negative
kilau I-ASP -100
movie O -100
for O -100
what O -100
it O -100
did O -100
to O -100
our O -100
society O -100

So O -100
this O -100
tiktok O Neutral
boy B-ASP -100
is O -100
apparently O -100
influenced O -100
by O -100
the O -100
movie O -100
Mat O -100
Kilau O -100
? O -100
Hahshahsssss O -100

mat O -100
kilau O -100
not O -100
to O -100
the O Neutral
british B-ASP -100
opponent O -100
? O -100
I O -100
watched O -100
the O -100
wrong O -100
movie O -100
. O -100
. O -100
. O -100

  O -100
" O -100
Kannn O -100
. O -100
It O -100
really O -100
isn O -100
’ O -100
t O -100
just O -100
a O -100
movie O -100
. O -100
Yeee O -100
crazy O -100
gullible O -100
. O -100
Just O -100
looked O -100
at O Negative
the B-ASP -100
Mat O -100
Kilau O -100
, O -100
suddenly O -100
Malay O -100
only O -100
je O -100
i O -100
. O -100
Their O -100
eyes O -100
. O -100
His O -100
brain O -100
" O -100

The O Neutral
movie B-ASP -100
mat O -100
kilau O -100
bangang O -100
is O -100
a O -100
reference O -100
. O -100
Shit O -100
right O -100

" O -100
In O -100
my O -100
opinion O -100
, O -100
Mat O Positive
kilau B-ASP -100
makes O -100
a O -100
story O -100
that O -100
catalyzes O -100
the O -100
spirit O -100
of O -100
the O -100
warriors O -100
, O -100
Le O -100
. O -100
If O -100
it O -100
is O -100
the O -100
catalyst O -100
of O -100
the O -100
nation O -100
, O -100
aduuuu O -100
. O -100
Struggle O -100
alone O -100
. O -100

Didn O -100
’ O -100
t O -100
noe O -100
that O -100
patrotic O -100
movie O -100
like O -100
Mat O -100
Kilau O Negative
diorang B-ASP -100
took O -100
it O -100
as O -100
like O -100
this O -100
. O -100

  O -100
" O -100
It O -100
’ O -100
s O -100
normal O -100
that O -100
the O -100
Malays O -100
are O -100
weak O -100
like O -100
that O -100
, O Negative
the B-ASP -100
Chinese O -100
are O -100
all O -100
doing O -100
nothing O -100
, O -100
they O -100
’ O -100
re O -100
shaking O -100
. O -100
. O -100
. O -100
they O -100
’ O -100
re O -100
lost O -100
in O -100
luster O -100
. O -100
. O -100
. O -100
people O -100
watch O -100
historical O -100
movies O -100
to O -100
learn O -100
lessons O -100
, O -100
improve O -100
and O -100
improve O -100
, O -100
not O -100
slander O -100
the O -100
nation O -100
. O -100
" O -100

and O -100
the O Neutral
movie B-ASP -100
? O -100
mat O -100
kilau O -100

Mat O Negative
kilau B-ASP -100
movie O -100
was O -100
a O -100
mistake O -100
lmao O -100

Haha O -100
. O -100
I O -100
’ O -100
m O -100
sorry O -100
I O -100
didn O -100
’ O -100
t O -100
watch O -100
Mat O -100
Shino O -100
many O -100
times O -100
because O -100
I O -100
can O -100
understand O -100
more O -100
from O -100
the O Neutral
book B-ASP -100
than O -100
watching O -100
the O -100
movie O -100
. O -100

" O -100
When O -100
I O -100
saw O -100
the O -100
movie O -100
Mat O -100
Kilau O -100
, O -100
I O -100
wanted O -100
to O -100
be O -100
a O -100
hero O -100
just O -100
like O -100
the O -100
people O -100
in O -100
the O Neutral
2Pac B-ASP -100
song O -100
wanted O -100
to O -100
be O -100
gangsters O -100
. O -100
Haha O -100
. O -100
" O -100

Membazir O -100
je O -100
UMNO O -100
buat O Neutral
movie B-ASP -100
pasal O -100
Mat O -100
Kilau O -100

Only O -100
endorse O Negative
entertainment B-ASP -100
that O -100
advances O -100
their O -100
agendas O -100
only O -100
. O -100
" O -100

Do O -100
you O -100
think O -100
that O -100
China O -100
is O -100
a O -100
colonialist O -100
who O -100
is O -100
arguing O -100
about O -100
Mat O -100
Kilau O -100
movies O -100
? O -100
I O -100
don O -100
’ O -100
t O -100
understand O -100
what O -100
the O Negative
mat B-ASP Negative
kilau I-ASP -100
who O -100
fought O -100
the O -100
colonialists O -100
has O -100
to O -100
do O -100
with O -100
our O -100
current O -100
issue O -100
. O -100

fuck O -100
this O -100
country O -100
. O -100
cant O -100
make O Negative
films B-ASP -100
like O -100
we O -100
want O -100
. O -100
we O -100
are O -100
gonna O -100
resort O -100
to O -100
making O -100
films O -100
like O -100
mat B-ASP -100
kilau O -100
and O -100
other O -100
military O -100
